entity_type,name,uid,lei,licence_type,licence_type_de,licence_type_fr,licence_type_it,licence_date,status,canton,city,address,source_list,source_url,is_warning_listed
asset_manager_collective,Zurich Invest AG,CHE-100.939.142,,Fund management company,Fondsleitung,direction de fonds,Direzione del fondo,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Urner Kantonalbank,CHE-108.954.665,,Bank,Bank,Banque,Banca,,,,Altdorf UR,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Appenzeller Kantonalbank,CHE-108.954.702,,Bank,Bank,Banque,Banca,,,,Appenzell,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Basler Kantonalbank,CHE-108.954.493,,Bank,Bank,Banque,Banca,,,,Basel,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Basler Kantonalbank,CHE-108.954.493,,Custodian bank,Depotbank,banque dépositaire,Banca depositaria,,,,Basel,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Banque Cantonale de Fribourg,CHE-108.954.576,,Bank,Bank,Banque,Banca,,,,Fribourg,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Banque Cantonale de Genève,CHE-105.981.074,,Bank,Bank,Banque,Banca,,,,Genève 2,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Banque Cantonale de Genève,CHE-105.981.074,,Custodian bank,Depotbank,banque dépositaire,Banca depositaria,,,,Genève 2,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Glarner Kantonalbank,CHE-108.954.719,,Bank,Bank,Banque,Banca,,,,Glarus,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Basellandschaftliche Kantonalbank,CHE-108.954.470,,Bank,Bank,Banque,Banca,,,,Liestal,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Luzerner Kantonalbank AG,CHE-105.845.092,,Bank,Bank,Banque,Banca,,,,Luzern,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Luzerner Kantonalbank AG,CHE-105.845.092,,Custodian bank,Depotbank,banque dépositaire,Banca depositaria,,,,Luzern,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Banque cantonale neuchâteloise,CHE-108.954.553,,Bank,Bank,Banque,Banca,,,,Neuchâtel,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Banque Cantonale du Jura SA,CHE-105.905.618,,Bank,Bank,Banque,Banca,,,,Porrentruy 2,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Banque Cantonale du Valais,CHE-105.845.241,,Bank,Bank,Banque,Banca,,,,Sion,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Nidwaldner Kantonalbank,CHE-108.954.694,,Bank,Bank,Banque,Banca,,,,Stans,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Thurgauer Kantonalbank,CHE-108.954.458,,Bank,Bank,Banque,Banca,,,,Weinfelden,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Thurgauer Kantonalbank,CHE-108.954.458,,Custodian bank,Depotbank,banque dépositaire,Banca depositaria,,,,Weinfelden,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Spar- und Leihkasse Frutigen AG,CHE-105.935.619,,Bank,Bank,Banque,Banca,,,,Frutigen,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,BANK ZIMMERBERG AG,CHE-105.965.879,,Bank,Bank,Banque,Banca,,,,Horgen,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Bank EKI Genossenschaft,CHE-105.979.456,,Bank,Bank,Banque,Banca,,,,Interlaken,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Clientis Bank Aareland AG,CHE-107.075.301,,Bank,Bank,Banque,Banca,,,,Küttigen,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Caisse d'Epargne de Nyon société coopérative,CHE-106.863.342,,Bank,Bank,Banque,Banca,,,,Nyon,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Spar+Leihkasse Riggisberg AG,CHE-102.590.300,,Bank,Bank,Banque,Banca,,,,Riggisberg,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Ersparniskasse Schaffhausen AG,CHE-101.492.103,,Bank,Bank,Banque,Banca,,,,Schaffhausen,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Biene Bank im Rheintal Genossenschaft,CHE-105.810.946,,Bank,Bank,Banque,Banca,,,,Altstätten SG,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Caisse d'Epargne d'Aubonne société coopérative,CHE-106.850.753,,Bank,Bank,Banque,Banca,,,,Aubonne,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,"Burgergemeinde Bern, DC Bank Deposito-Cassa der Stadt Bern",CHE-108.918.882,,Bank,Bank,Banque,Banca,,,,Bern,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Bank EEK AG,CHE-101.641.320,,Bank,Bank,Banque,Banca,,,,Bern,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Hypothekarbank Lenzburg AG,CHE-105.779.532,,Bank,Bank,Banque,Banca,,,,Lenzburg,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Regiobank Männedorf AG,CHE-102.400.747,,Bank,Bank,Banque,Banca,,,,Männedorf,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,UBS AG,CHE-101.329.561,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Raiffeisen Schweiz Genossenschaft,CHE-105.997.193,,Bank,Bank,Banque,Banca,,,,St. Gallen,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Banca dello Stato del Cantone Ticino,CHE-108.954.636,,Bank,Bank,Banque,Banca,,,,Bellinzona,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Berner Kantonalbank AG,CHE-108.955.216,,Bank,Bank,Banque,Banca,,,,Bern,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Graubündner Kantonalbank,CHE-108.954.599,,Bank,Bank,Banque,Banca,,,,Chur,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Banque Cantonale Vaudoise,CHE-105.934.376,,Bank,Bank,Banque,Banca,,,,Lausanne,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Banque Cantonale Vaudoise,CHE-105.934.376,,Custodian bank,Depotbank,banque dépositaire,Banca depositaria,,,,Lausanne,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,St. Galler Kantonalbank AG,CHE-105.845.146,,Bank,Bank,Banque,Banca,,,,St. Gallen,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Obwaldner Kantonalbank,CHE-108.954.642,,Bank,Bank,Banque,Banca,,,,Sarnen,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Schaffhauser Kantonalbank,CHE-108.954.671,,Bank,Bank,Banque,Banca,,,,Schaffhausen,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Schwyzer Kantonalbank,CHE-108.954.429,,Bank,Bank,Banque,Banca,,,,Schwyz,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Zuger Kantonalbank,CHE-105.744.410,,Bank,Bank,Banque,Banca,,,,Zug,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Zürcher Kantonalbank,CHE-108.954.607,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Zürcher Kantonalbank,CHE-108.954.607,,Custodian bank,Depotbank,banque dépositaire,Banca depositaria,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,BBO Bank Brienz Oberhasli AG,CHE-105.934.778,,Bank,Bank,Banque,Banca,,,,Brienz BE,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Caisse d'Epargne de Cossonay société coopérative,CHE-105.863.339,,Bank,Bank,Banque,Banca,,,,Cossonay-Ville,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Caisse d'Epargne Courtelary SA,CHE-105.943.429,,Bank,Bank,Banque,Banca,,,,Courtelary,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Clientis Bank Thur Genossenschaft,CHE-107.266.203,,Bank,Bank,Banque,Banca,,,,Ebnat-Kappel,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Zürcher Landbank AG,CHE-105.754.302,,Bank,Bank,Banque,Banca,,,,Elgg,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Spar- und Leihkasse Bucheggberg AG,CHE-105.971.816,,Bank,Bank,Banque,Banca,,,,Lüterswil,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,SPAR + LEIHKASSE GÜRBETAL AG,CHE-105.797.731,,Bank,Bank,Banque,Banca,,,,Mühlethurnen,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Bank SLM AG,CHE-105.932.756,,Bank,Bank,Banque,Banca,,,,Münsingen,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Bank Gantrisch Genossenschaft,CHE-105.978.563,,Bank,Bank,Banque,Banca,,,,Schwarzenburg,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Sparkasse Schwyz AG,CHE-108.954.464,,Bank,Bank,Banque,Banca,,,,Schwyz,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Regiobank Solothurn AG,CHE-105.919.661,,Bank,Bank,Banque,Banca,,,,Solothurn,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Regiobank Solothurn AG,CHE-105.919.661,,Custodian bank,Depotbank,banque dépositaire,Banca depositaria,,,,Solothurn,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Ersparniskasse Speicher,CHE-107.063.019,,Bank,Bank,Banque,Banca,,,,Speicher,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Bernerland Bank AG,CHE-105.974.772,,Bank,Bank,Banque,Banca,,,,Sumiswald,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Sparkasse Sense,CHE-105.845.229,,Bank,Bank,Banque,Banca,,,,Tafers,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,"Caisse d'Epargne Riviera, société coopérative",CHE-100.373.281,,Bank,Bank,Banque,Banca,,,,Vevey 1,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Cornèr Banca SA,CHE-105.962.409,,Bank,Bank,Banque,Banca,,,,Lugano,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
fund_representative,Cornèr Banca SA,CHE-105.962.409,,Representatives of foreign collective investment schemes (CISA),Vertreter ausl. kollektiver Kapitalanlagen,Représentant de placements collectifs étrangers,Rappresentanti di investimenti collettivi di capitale esteri,,,,Lugano,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Bank Julius Bär & Co. AG,CHE-105.940.833,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Bank Julius Bär & Co. AG,CHE-105.940.833,,Custodian bank,Depotbank,banque dépositaire,Banca depositaria,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
fund_representative,Bank Julius Bär & Co. AG,CHE-105.940.833,,Representatives of foreign collective investment schemes (CISA),Vertreter ausl. kollektiver Kapitalanlagen,Représentant de placements collectifs étrangers,Rappresentanti di investimenti collettivi di capitale esteri,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,PB IHAG AG,CHE-106.398.836,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Alternative Bank Schweiz AG,CHE-106.062.738,,Bank,Bank,Banque,Banca,,,,Olten,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Sparcassa 1816 Genossenschaft,CHE-105.953.669,,Bank,Bank,Banque,Banca,,,,Wädenswil,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Spar- und Leihkasse Wynigen AG,CHE-105.791.585,,Bank,Bank,Banque,Banca,,,,Wynigen,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Lienhardt & Partner Privatbank Zürich AG,CHE-105.933.879,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Baloise Bank AG,CHE-105.845.117,,Bank,Bank,Banque,Banca,,,,Solothurn,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Società Bancaria Ticinese SA,CHE-106.870.827,,Bank,Bank,Banque,Banca,,,,Bellinzona,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,EFG Bank European Financial Group SA,CHE-101.681.041,,Bank,Bank,Banque,Banca,,,,Genève 2,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Bank Vontobel AG,CHE-105.840.858,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,VP Bank (Schweiz) AG,CHE-107.826.214,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Bank J. Safra Sarasin AG,CHE-105.933.773,,Bank,Bank,Banque,Banca,,,,Basel,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Bank J. Safra Sarasin AG,CHE-105.933.773,,Custodian bank,Depotbank,banque dépositaire,Banca depositaria,,,,Basel,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
